관리번호,구분명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,설치연월,설치상세장소,구조용품명,담당부서명,담당부서전화번호,데이터기준일자,제공기관코드,제공기관명
구조대-5,인명구조함,경상남도,거창군,,경상남도 거창군 거창읍 대평리 12,35.68319653,127.9388087,2017-01,한국전력공사 거창지사 앞 가동보,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
위천-23,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 황산리 산40-1,35.758186,127.8342945,2017-01,거창연극고등학교 옆 위천솔숲 상부,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-12,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 농산리 583-6,35.774212,127.8063219,2017-01,모암정-민들레울,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-5,인명구조함,경상남도,거창군,,경상남도 거창군 마리면 율리 940-7,35.73199174,127.8536034,2017-01,장풍숲 교각 옆,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
구조대-9,인명구조함,경상남도,거창군,,경상남도 거창군 거창읍 상림리 750,35.68566866,127.8932777,2018-12,거열빌라 앞 보 아래쪽 제방,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
위천-16,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 상천리 산65,35.7334596,127.7929677,2018-12,금원산휴양림 주차장 하부,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-15,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 상천리 산65,35.7334596,127.7929677,2018-12,금원산매표소 상부 선녀담 표지판 아래 계단 밑,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-14,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 상천리 산61-1,35.73144585,127.7978769,2018-12,금원산휴양림 자운폭포,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-11,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 창선리 221-3,35.769807,127.783538,2018-12,하청선 교각(풍차마을펜션 입구) 옆,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-6,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 남산리 975-1,35.73924124,127.8437868,2018-12,장풍모텔 200m위 원학숲,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-2,인명구조함,경상남도,거창군,,경상남도 거창군 마리면 월계리 1276-28,35.71372405,127.854570,2018-12,영승마을  앞 제방 건너편,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-1,인명구조함,경상남도,거창군,,경상남도 거창군 마리면 영승리 1224-1,35.715597,127.856218,2018-12,영승마을 앞 제방 데크 옆,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
가조-3,인명구조함,경상남도,거창군,,경상남도 거창군 가조면 수월리 산 28-1,35.73014417,128.0387868,2019-12,고견사 각시소,구명조끼+구명튜브+구명줄,가조119안전센터,055-940-9381,2025-07-01,5470000,경상남도 거창군
가조-1,인명구조함,경상남도,거창군,경상남도 거창군 가북면 몽석1길 91-3,,35.790518,128.013652,2019-12,가북저수지,구명조끼+구명튜브+구명줄,가조119안전센터,055-940-9381,2025-07-01,5470000,경상남도 거창군
위천-35,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 황산리 815,35.764382,127.829193,2019-12,수승대 제2주차장 중간지점,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
인명구조함-25,인명구조함,부산광역시,수영구,,부산광역시 수영구 망미동 1082,35.185632,129.115811,2013-03,과정교 하부 갈맷길(망미동 방재창고 앞),거치대+ 구명환+ 구명로프,안전관리과,051-610-4647,2025-09-01,3380000,부산광역시 수영구
위천-27,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 황산리 915,35.76704597,127.8239885,2019-12,거암펜션 아래 계곡,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-19,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 상천리 535-7,35.737932,127.8184703,2019-12,강남불마을 부근 서덕저수지 변,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-18,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 남산리 104-3,35.74250542,127.841862,2019-12,하수종말처리장 앞,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-13,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 창선리 517-2,35.76559192,127.777401,2019-12,창선마을 입구 계곡 소,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-10,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 월성리 산 239-5,35.76628998,127.7292745,2019-12,사선대,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-3,인명구조함,경상남도,거창군,,경상남도 거창군 마리면 영승리 1315-24,35.70288948,127.8638906,2019-12,초등마을 게이트볼장 하천변,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
구조대-4,인명구조함,경상남도,거창군,,경상남도 거창군 거창읍 대동리 2,35.69278452,127.9256588,2020-12,중앙교 하부,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
구조대-3,인명구조함,경상남도,거창군,,경상남도 거창군 거창읍 상림리 산34-4,35.69039974,127.8838417,2020-12,건계정계곡 산성교 건너 물레방아 인근,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
구조대-1,인명구조함,경상남도,거창군,,경상남도 거창군 거창읍 송정리 산137,35.6879753,127.8770502,2020-12,산수장 식당(건계정교)에서 하류 50M지점,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
위천-44,인명구조함,경상남도,거창군,,경상남도 거창군 마리면 영승리 1210-2,35.71633261,127.8561269,2020-12,영승마을 위천-1 인명구조함 100m 위,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-43,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 소정리 1608,35.831877,127.801734,2020-12,송계사 매표소 300m 전 사방댐,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-42,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 월성리 946-2,35.764531,127.736706,2020-12,월성마을 위 500m 지점 정각,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-41,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 월성리 612-1,35.73721727,127.7374263,2020-12,다라래펜션 300m 위 사방댐,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-39,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 월성리 산 239-2,35.76680632,127.7291562,2020-12,"월성2교, 월성1교 사이 계곡",구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-36,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 상천리 산65,35.7334596,127.7929677,2020-12,금원산휴양림 관리사무소 앞 물놀이장,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-34,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 월성리 619-1,35.73931619,127.7380932,2020-12,내계계곡 다라래펜션 앞 사방댐,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-33,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 강천리 797,35.75490156,127.8313681,2020-12,벚나무 숲 교각(금계교) 옆,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-29,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 강천리 산3,35.75778981,127.831968,2020-12,수승대 하천내부 솔숲 하부,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-28,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 강천리 산1,35.75975986,127.8306503,2020-12,수승대 하천내부 솔숲 상부,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-26,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 황산리 산6-3,35.76766579,127.825049,2020-12,하나교육센터 앞 계곡 상부 100m,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-22,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 강천리 92-2,35.75531769,127.8310447,2020-12,위천교 상부 벗나무숲,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-20,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 황산리 산8,35.76131752,127.8289622,2020-12,수승대 구연교 상류(구연교건너),구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-8,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 병곡리 142-2,35.786424,127.793781,2020-12,가곡마을 용소,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-7,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 갈계리 367-2,35.800248,127.8155024,2020-12,중산마을 물짐소,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-4,인명구조함,경상남도,거창군,,경상남도 거창군 마리면 율리 898-1,35.729853,127.854121,2020-12,장풍숲 하부,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
구조대-6,인명구조함,경상남도,거창군,,경상남도 거창군 거창읍 상림리 610,35.683354,127.8995677,2021-12,상림빌라 A동 앞 제방,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
위천-40,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 창선리 269,35.763436,127.770439,2021-12,분설담 아래 300m지점 (분설담과 창선교 중간지점거창군),구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-37,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 농산리 63,35.76706446,127.8220814,2021-12,"용암정(문화재, 농산리 63번지)앞 계곡",구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
인명구조함-24,인명구조함,부산광역시,수영구,,부산광역시 수영구 망미동 1141,35.181401,129.117713,2013-03,과정교 하부 갈맷길 (수영강변 2차 e-편한세상 201동 앞),보관함+ 구명환+ 구명로프+ 구명조끼,안전관리과,051-610-4647,2025-09-01,3380000,부산광역시 수영구
위천-31,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 농산리 19,35.775259,127.812847,2021-12,용수막마을 지암정 정자 계곡,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-25,인명구조함,경상남도,거창군,,경상남도 거창군 북상면 월성리 산95,35.76335616,127.7601624,2021-12,월성계곡 월성오토캠핑장 하부,구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
위천-17,인명구조함,경상남도,거창군,,경상남도 거창군 위천면 장기리 118-2,35.74781466,127.838335,2021-12,거차마을 뒤(학담소),구명조끼+구명튜브+구명줄,위천119안전센터,055-940-9370,2025-07-01,5470000,경상남도 거창군
구조대-12,인명구조함,경상남도,거창군,,경상남도 거창군 거창읍 대동리 2,35.69278452,127.9256588,2022-12,거창읍 강변프라자 앞 가동보,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
구조대-8,인명구조함,경상남도,거창군,,경상남도 거창군 주상면 연교리 1171-11,35.749713,127.901064,2022-12,영귀대소공원 영월정 주차장,구명조끼+구명튜브+구명줄,119구조대,055-940-9350,2025-07-01,5470000,경상남도 거창군
